Ensembl_gene_id	HGNC_symbol	DBD_Lambert2018	DBD_Codebook2026	is_TF	assessment_Lambert2018	conservative_reassessment	reassessment	motif_status	representative_motif_count	representative_motif_ids
ENSG00000275004	ZNF280B	C2H2 ZF	C2H2 ZF	Yes	Likely to be sequence specific TF	Likely to be sequence specific TF	Likely to be sequence specific TF	No motif - Codebook tested	NA	NA
ENSG00000171467	ZNF318	C2H2 ZF	C2H2 ZF	Yes	Likely to be sequence specific TF	Likely to be sequence specific TF	Unlikely to be sequence specific TF	No motif - Codebook tested	NA	NA
ENSG00000162664	ZNF326	C2H2 ZF	C2H2 ZF	Yes	Likely to be sequence specific TF	Likely to be sequence specific TF	Unlikely to be sequence specific TF	No motif - Codebook tested	NA	NA
ENSG00000138311	ZNF365	C2H2 ZF	C2H2 ZF	Yes	Likely to be sequence specific TF	Likely to be sequence specific TF	Likely to be sequence specific TF	No motif - Codebook tested	NA	NA
ENSG00000161642	ZNF385A	C2H2 ZF	C2H2 ZF	Yes	Likely to be sequence specific TF	Likely to be sequence specific TF	Unlikely to be sequence specific TF	No motif - Codebook tested	NA	NA
ENSG00000144331	ZNF385B	C2H2 ZF	C2H2 ZF	Yes	Likely to be sequence specific TF	Likely to be sequence specific TF	Unlikely to be sequence specific TF	No motif - Codebook tested	NA	NA
ENSG00000187595	ZNF385C	C2H2 ZF	C2H2 ZF	Yes	Likely to be sequence specific TF	Likely to be sequence specific TF	Unlikely to be sequence specific TF	No motif - Codebook tested	NA	NA
ENSG00000131116	ZNF428	C2H2 ZF	C2H2 ZF	Yes	Likely to be sequence specific TF	Likely to be sequence specific TF	Likely to be sequence specific TF	No motif - Codebook tested	NA	NA
ENSG00000083838	ZNF446	C2H2 ZF	C2H2 ZF	Yes	Likely to be sequence specific TF	Likely to be sequence specific TF	Likely to be sequence specific TF	No motif - Codebook tested	NA	NA
ENSG00000225614	ZNF469	C2H2 ZF	C2H2 ZF	Yes	Likely to be sequence specific TF	Likely to be sequence specific TF	Likely to be sequence specific TF	No motif - Codebook tested	NA	NA
ENSG00000164185	ZNF474	C2H2 ZF	C2H2 ZF	Yes	Likely to be sequence specific TF	Likely to be sequence specific TF	Unlikely to be sequence specific TF	No motif - Codebook tested	NA	NA
ENSG00000218891	ZNF579	C2H2 ZF	C2H2 ZF	Yes	Likely to be sequence specific TF	Likely to be sequence specific TF	Likely to be sequence specific TF	No motif - Codebook tested	NA	NA
ENSG00000167962	ZNF598	C2H2 ZF	C2H2 ZF	Yes	Likely to be sequence specific TF	Likely to be sequence specific TF	Unlikely to be sequence specific TF	No motif - Codebook tested	NA	NA
ENSG00000168916	ZNF608	C2H2 ZF	C2H2 ZF	Yes	Likely to be sequence specific TF	Likely to be sequence specific TF	Likely to be sequence specific TF	No motif - Codebook tested	NA	NA
ENSG00000180357	ZNF609	C2H2 ZF	C2H2 ZF	Yes	Likely to be sequence specific TF	Likely to be sequence specific TF	Likely to be sequence specific TF	No motif - Codebook tested	NA	NA
ENSG00000221994	ZNF630	C2H2 ZF	C2H2 ZF	Yes	Likely to be sequence specific TF	Likely to be sequence specific TF	Likely to be sequence specific TF	No motif - Codebook tested	NA	NA
ENSG00000121864	ZNF639	C2H2 ZF	C2H2 ZF	Yes	Likely to be sequence specific TF	Likely to be sequence specific TF	Likely to be sequence specific TF	No motif - Codebook tested	NA	NA
ENSG00000122482	ZNF644	C2H2 ZF	C2H2 ZF	Yes	Likely to be sequence specific TF	Likely to be sequence specific TF	Likely to be sequence specific TF	No motif - Codebook tested	NA	NA
ENSG00000143373	ZNF687	C2H2 ZF	C2H2 ZF	Yes	Likely to be sequence specific TF	Likely to be sequence specific TF	Likely to be sequence specific TF	No motif - Codebook tested	NA	NA
ENSG00000229809	ZNF688	C2H2 ZF	C2H2 ZF	Yes	Likely to be sequence specific TF	Likely to be sequence specific TF	Likely to be sequence specific TF	No motif - Codebook tested	NA	NA
ENSG00000120963	ZNF706	C2H2 ZF	C2H2 ZF	Yes	Likely to be sequence specific TF	Likely to be sequence specific TF	Likely to be sequence specific TF	No motif - Codebook tested	NA	NA
ENSG00000227124	ZNF717	C2H2 ZF	C2H2 ZF	Yes	Likely to be sequence specific TF	Likely to be sequence specific TF	Likely to be sequence specific TF	No motif - Codebook tested	NA	NA
ENSG00000141579	ZNF750	C2H2 ZF	C2H2 ZF	Yes	Likely to be sequence specific TF	Likely to be sequence specific TF	Likely to be sequence specific TF	No motif - Codebook tested	NA	NA
ENSG00000197054	ZNF763	C2H2 ZF	C2H2 ZF	Yes	Likely to be sequence specific TF	Likely to be sequence specific TF	Likely to be sequence specific TF	No motif - Codebook tested	NA	NA
ENSG00000196381	ZNF781	C2H2 ZF	C2H2 ZF	Yes	Likely to be sequence specific TF	Likely to be sequence specific TF	Likely to be sequence specific TF	No motif - Codebook tested	NA	NA
ENSG00000170396	ZNF804A	C2H2 ZF	C2H2 ZF	Yes	Likely to be sequence specific TF	Likely to be sequence specific TF	Unlikely to be sequence specific TF	No motif - Codebook tested	NA	NA
ENSG00000223547	ZNF844	C2H2 ZF	C2H2 ZF	Yes	Likely to be sequence specific TF	Likely to be sequence specific TF	Likely to be sequence specific TF	No motif - Codebook tested	NA	NA
ENSG00000167232	ZNF91	C2H2 ZF	C2H2 ZF	Yes	Likely to be sequence specific TF	Likely to be sequence specific TF	Likely to be sequence specific TF	No motif - Codebook tested	NA	NA
ENSG00000121413	ZSCAN18	C2H2 ZF	C2H2 ZF	Yes	Likely to be sequence specific TF	Likely to be sequence specific TF	Likely to be sequence specific TF	No motif - Codebook tested	NA	NA
ENSG00000153975	ZUP1	C2H2 ZF	C2H2 ZF	Yes	Likely to be sequence specific TF	Likely to be sequence specific TF	Unlikely to be sequence specific TF	No motif - Codebook tested	NA	NA
ENSG00000144161	ZC3H8	CCCH ZF	CCCH ZF	Yes	Likely to be sequence specific TF	Likely to be sequence specific TF	Unlikely to be sequence specific TF	No motif - Codebook tested	NA	NA
ENSG00000197114	ZGPAT	CCCH ZF	CCCH ZF	Yes	Likely to be sequence specific TF	Likely to be sequence specific TF	Unlikely to be sequence specific TF	No motif - Codebook tested	NA	NA
ENSG00000174428	GTF2IRD2B	GTF2I-like	GTF2I-like	Yes	Likely to be sequence specific TF	Likely to be sequence specific TF	Likely to be sequence specific TF	No motif - Codebook tested	NA	NA
ENSG00000118418	HMGN3	HMG/Sox	HMG/Sox	Yes	Likely to be sequence specific TF	Likely to be sequence specific TF	Unlikely to be sequence specific TF	No motif - Codebook tested	NA	NA
ENSG00000101126	ADNP	Homeodomain	Homeodomain	Yes	Likely to be sequence specific TF	Likely to be sequence specific TF	Likely to be sequence specific TF	No motif - Codebook tested	NA	NA
ENSG00000101544	ADNP2	Homeodomain	Homeodomain	Yes	Likely to be sequence specific TF	Likely to be sequence specific TF	Likely to be sequence specific TF	No motif - Codebook tested	NA	NA
ENSG00000205857	NANOGNB	Homeodomain	Homeodomain	Yes	Likely to be sequence specific TF	Likely to be sequence specific TF	Likely to be sequence specific TF	No motif - Codebook tested	NA	NA
ENSG00000178764	ZHX2	Homeodomain	Homeodomain	Yes	Likely to be sequence specific TF	Likely to be sequence specific TF	Likely to be sequence specific TF	No motif - Codebook tested	NA	NA
ENSG00000174306	ZHX3	Homeodomain	Homeodomain	Yes	Likely to be sequence specific TF	Likely to be sequence specific TF	Likely to be sequence specific TF	No motif - Codebook tested	NA	NA
ENSG00000248483	POU5F2	Homeodomain; POU	Homeodomain; POU	Yes	Likely to be sequence specific TF	Likely to be sequence specific TF	Unlikely to be sequence specific TF	No motif - Codebook tested	NA	NA
ENSG00000171116	HSFX1	HSF	HSF	Yes	Likely to be sequence specific TF	Likely to be sequence specific TF	Likely to be sequence specific TF	No motif - Codebook tested	NA	NA
ENSG00000268738	HSFX2	HSF	HSF	Yes	Likely to be sequence specific TF	Likely to be sequence specific TF	Likely to be sequence specific TF	No motif - Codebook tested	NA	NA
ENSG00000123636	BAZ2B	MBD	MBD	Yes	Likely to be sequence specific TF	Likely to be sequence specific TF	Unlikely to be sequence specific TF	No motif - Codebook tested	NA	NA
ENSG00000129071	MBD4	MBD	MBD	Yes	Likely to be sequence specific TF	Likely to be sequence specific TF	Likely to be sequence specific TF	No motif - Codebook tested	NA	NA
ENSG00000166987	MBD6	MBD	MBD	Yes	Likely to be sequence specific TF	Likely to be sequence specific TF	Likely to be sequence specific TF	No motif - Codebook tested	NA	NA
ENSG00000127445	PIN1	MBD	MBD	Yes	Likely to be sequence specific TF	Likely to be sequence specific TF	Unlikely to be sequence specific TF	No motif - Codebook tested	NA	NA
ENSG00000136169	SETDB2	MBD	MBD	Yes	Likely to be sequence specific TF	Likely to be sequence specific TF	Likely to be sequence specific TF	No motif - Codebook tested	NA	NA
ENSG00000076108	BAZ2A	MBD; AT hook	MBD; AT hook	Yes	Likely to be sequence specific TF	Likely to be sequence specific TF	Unlikely to be sequence specific TF	No motif - Codebook tested	NA	NA
ENSG00000120832	MTERF2	mTERF	mTERF	Yes	Likely to be sequence specific TF	Likely to be sequence specific TF	Likely to be sequence specific TF	No motif - Codebook tested	NA	NA
ENSG00000156469	MTERF3	mTERF	mTERF	Yes	Likely to be sequence specific TF	Likely to be sequence specific TF	Likely to be sequence specific TF	No motif - Codebook tested	NA	NA
ENSG00000122085	MTERF4	mTERF	mTERF	Yes	Likely to be sequence specific TF	Likely to be sequence specific TF	Likely to be sequence specific TF	No motif - Codebook tested	NA	NA
ENSG00000249961	TERB1	Myb/SANT	Myb/SANT	Yes	Likely to be sequence specific TF	Likely to be sequence specific TF	Likely to be sequence specific TF	No motif - Codebook tested	NA	NA
ENSG00000086102	NFX1	NFX	NFX	Yes	Likely to be sequence specific TF	Likely to be sequence specific TF	Likely to be sequence specific TF	No motif - Codebook tested	NA	NA
ENSG00000196460	RFX8	RFX	none	No	Likely to be sequence specific TF	Unlikely to be sequence specific TF	Unlikely to be sequence specific TF	No motif - Codebook tested	NA	NA
ENSG00000135899	SP110	SAND	SAND	Yes	Likely to be sequence specific TF	Likely to be sequence specific TF	Likely to be sequence specific TF	No motif - Codebook tested	NA	NA
ENSG00000157933	SKI	Unknown	SKI/SNO/DAC	Yes	Likely to be sequence specific TF	Likely to be sequence specific TF	Likely to be sequence specific TF	No motif - Codebook tested	NA	NA
ENSG00000136603	SKIL	Unknown	SKI/SNO/DAC	Yes	Likely to be sequence specific TF	Likely to be sequence specific TF	Likely to be sequence specific TF	No motif - Codebook tested	NA	NA
ENSG00000028839	TBPL1	TBP	TBP	Yes	Likely to be sequence specific TF	Likely to be sequence specific TF	Likely to be sequence specific TF	No motif - Codebook tested	NA	NA
ENSG00000129028	THAP10	THAP finger	THAP finger	Yes	Likely to be sequence specific TF	Likely to be sequence specific TF	Unlikely to be sequence specific TF	No motif - Codebook tested	NA	NA
ENSG00000168286	THAP11	THAP finger	THAP finger	Yes	Likely to be sequence specific TF	Likely to be sequence specific TF	Unlikely to be sequence specific TF	No motif - Codebook tested	NA	NA
ENSG00000173451	THAP2	THAP finger	THAP finger	Yes	Likely to be sequence specific TF	Likely to be sequence specific TF	Unlikely to be sequence specific TF	No motif - Codebook tested	NA	NA
ENSG00000176946	THAP4	THAP finger	THAP finger	Yes	Likely to be sequence specific TF	Likely to be sequence specific TF	Unlikely to be sequence specific TF	No motif - Codebook tested	NA	NA
ENSG00000177683	THAP5	THAP finger	THAP finger	Yes	Likely to be sequence specific TF	Likely to be sequence specific TF	Unlikely to be sequence specific TF	No motif - Codebook tested	NA	NA
ENSG00000174796	THAP6	THAP finger	THAP finger	Yes	Likely to be sequence specific TF	Likely to be sequence specific TF	Unlikely to be sequence specific TF	No motif - Codebook tested	NA	NA
ENSG00000184436	THAP7	THAP finger	THAP finger	Yes	Likely to be sequence specific TF	Likely to be sequence specific TF	Unlikely to be sequence specific TF	No motif - Codebook tested	NA	NA
ENSG00000161277	THAP8	THAP finger	THAP finger	Yes	Likely to be sequence specific TF	Likely to be sequence specific TF	Unlikely to be sequence specific TF	No motif - Codebook tested	NA	NA
ENSG00000168152	THAP9	THAP finger	THAP finger	Yes	Likely to be sequence specific TF	Likely to be sequence specific TF	Unlikely to be sequence specific TF	No motif - Codebook tested	NA	NA
ENSG00000106624	AEBP1	Unknown	Unknown	Yes	Likely to be sequence specific TF	Likely to be sequence specific TF	Unlikely to be sequence specific TF	No motif - Codebook tested	NA	NA
ENSG00000160007	ARHGAP35	Unknown	Unknown	Yes	Likely to be sequence specific TF	Likely to be sequence specific TF	Unlikely to be sequence specific TF	No motif - Codebook tested	NA	NA
ENSG00000104221	BRF2	Unknown	Unknown	Yes	Likely to be sequence specific TF	Likely to be sequence specific TF	Likely to be sequence specific TF	No motif - Codebook tested	NA	NA
ENSG00000132024	CC2D1A	Unknown	Unknown	Yes	Likely to be sequence specific TF	Likely to be sequence specific TF	Unlikely to be sequence specific TF	No motif - Codebook tested	NA	NA
ENSG00000115163	CENPA	Unknown	Unknown	Yes	Likely to be sequence specific TF	Likely to be sequence specific TF	Unlikely to be sequence specific TF	No motif - Codebook tested	NA	NA
ENSG00000175279	CENPS	Unknown	Unknown	Yes	Likely to be sequence specific TF	Likely to be sequence specific TF	Likely to be sequence specific TF	No motif - Codebook tested	NA	NA
ENSG00000102901	CENPT	Unknown	Unknown	Yes	Likely to be sequence specific TF	Likely to be sequence specific TF	Unlikely to be sequence specific TF	No motif - Codebook tested	NA	NA
ENSG00000169689	CENPX	Unknown	Unknown	Yes	Likely to be sequence specific TF	Likely to be sequence specific TF	Likely to be sequence specific TF	No motif - Codebook tested	NA	NA
ENSG00000106554	CHCHD3	Unknown	Unknown	Yes	Likely to be sequence specific TF	Likely to be sequence specific TF	Unlikely to be sequence specific TF	No motif - Codebook tested	NA	NA
ENSG00000144655	CSRNP1	Unknown	Unknown	Yes	Likely to be sequence specific TF	Likely to be sequence specific TF	Unlikely to be sequence specific TF	No motif - Codebook tested	NA	NA
ENSG00000110925	CSRNP2	Unknown	Unknown	Yes	Likely to be sequence specific TF	Likely to be sequence specific TF	Unlikely to be sequence specific TF	No motif - Codebook tested	NA	NA
ENSG00000178662	CSRNP3	Unknown	Unknown	Yes	Likely to be sequence specific TF	Likely to be sequence specific TF	Unlikely to be sequence specific TF	No motif - Codebook tested	NA	NA
ENSG00000117505	DR1	Unknown	Unknown	Yes	Likely to be sequence specific TF	Likely to be sequence specific TF	Likely to be sequence specific TF	No motif - Codebook tested	NA	NA
ENSG00000198715	GLMP	Unknown	Unknown	Yes	Likely to be sequence specific TF	Likely to be sequence specific TF	Unlikely to be sequence specific TF	No motif - Codebook tested	NA	NA
ENSG00000062194	GPBP1	Unknown	Unknown	Yes	Likely to be sequence specific TF	Likely to be sequence specific TF	Unlikely to be sequence specific TF	No motif - Codebook tested	NA	NA
ENSG00000159592	GPBP1L1	Unknown	Unknown	Yes	Likely to be sequence specific TF	Likely to be sequence specific TF	Unlikely to be sequence specific TF	No motif - Codebook tested	NA	NA
ENSG00000115041	KCNIP3	Unknown	Unknown	Yes	Likely to be sequence specific TF	Likely to be sequence specific TF	Unlikely to be sequence specific TF	No motif - Codebook tested	NA	NA
ENSG00000186416	NKRF	Unknown	Unknown	Yes	Likely to be sequence specific TF	Likely to be sequence specific TF	Unlikely to be sequence specific TF	No motif - Codebook tested	NA	NA
ENSG00000243678	NME2	Unknown	Unknown	Yes	Likely to be sequence specific TF	Likely to be sequence specific TF	Unlikely to be sequence specific TF	No motif - Codebook tested	NA	NA
ENSG00000170515	PA2G4	Unknown	Unknown	Yes	Likely to be sequence specific TF	Likely to be sequence specific TF	Unlikely to be sequence specific TF	No motif - Codebook tested	NA	NA
ENSG00000277258	PCGF2	Unknown	Unknown	Yes	Likely to be sequence specific TF	Likely to be sequence specific TF	Unlikely to be sequence specific TF	No motif - Codebook tested	NA	NA
ENSG00000156374	PCGF6	Unknown	Unknown	Yes	Likely to be sequence specific TF	Likely to be sequence specific TF	Unlikely to be sequence specific TF	No motif - Codebook tested	NA	NA
ENSG00000119403	PHF19	Unknown	Unknown	Yes	Likely to be sequence specific TF	Likely to be sequence specific TF	Likely to be sequence specific TF	No motif - Codebook tested	NA	NA
ENSG00000188313	PLSCR1	Unknown	Unknown	Yes	Likely to be sequence specific TF	Likely to be sequence specific TF	Unlikely to be sequence specific TF	No motif - Codebook tested	NA	NA
ENSG00000138073	PREB	Unknown	Unknown	Yes	Likely to be sequence specific TF	Likely to be sequence specific TF	Unlikely to be sequence specific TF	No motif - Codebook tested	NA	NA
ENSG00000172733	PURG	Unknown	Unknown	Yes	Likely to be sequence specific TF	Likely to be sequence specific TF	Likely to be sequence specific TF	No motif - Codebook tested	NA	NA
ENSG00000166349	RAG1	Unknown	Unknown	Yes	Likely to be sequence specific TF	Likely to be sequence specific TF	Likely to be sequence specific TF	No motif - Codebook tested	NA	NA
ENSG00000125826	RBCK1	Unknown	Unknown	Yes	Likely to be sequence specific TF	Likely to be sequence specific TF	Unlikely to be sequence specific TF	No motif - Codebook tested	NA	NA
ENSG00000148300	REXO4	Unknown	Unknown	Yes	Likely to be sequence specific TF	Likely to be sequence specific TF	Unlikely to be sequence specific TF	No motif - Codebook tested	NA	NA
ENSG00000160633	SAFB	Unknown	Unknown	Yes	Likely to be sequence specific TF	Likely to be sequence specific TF	Unlikely to be sequence specific TF	No motif - Codebook tested	NA	NA
ENSG00000130254	SAFB2	Unknown	Unknown	Yes	Likely to be sequence specific TF	Likely to be sequence specific TF	Unlikely to be sequence specific TF	No motif - Codebook tested	NA	NA
ENSG00000010803	SCMH1	Unknown	Unknown	Yes	Likely to be sequence specific TF	Likely to be sequence specific TF	Unlikely to be sequence specific TF	No motif - Codebook tested	NA	NA
ENSG00000185420	SMYD3	Unknown	Unknown	Yes	Likely to be sequence specific TF	Likely to be sequence specific TF	Unlikely to be sequence specific TF	No motif - Codebook tested	NA	NA
ENSG00000104976	SNAPC2	Unknown	Unknown	Yes	Likely to be sequence specific TF	Likely to be sequence specific TF	Unlikely to be sequence specific TF	No motif - Codebook tested	NA	NA
ENSG00000174446	SNAPC5	Unknown	Unknown	Yes	Likely to be sequence specific TF	Likely to be sequence specific TF	Unlikely to be sequence specific TF	No motif - Codebook tested	NA	NA
ENSG00000159140	SON	Unknown	Unknown	Yes	Likely to be sequence specific TF	Likely to be sequence specific TF	Unlikely to be sequence specific TF	No motif - Codebook tested	NA	NA
ENSG00000168769	TET2	Unknown	Unknown	Yes	Likely to be sequence specific TF	Likely to be sequence specific TF	Unlikely to be sequence specific TF	No motif - Codebook tested	NA	NA
ENSG00000151500	THYN1	Unknown	Unknown	Yes	Likely to be sequence specific TF	Likely to be sequence specific TF	Unlikely to be sequence specific TF	No motif - Codebook tested	NA	NA
ENSG00000144747	TMF1	Unknown	Unknown	Yes	Likely to be sequence specific TF	Likely to be sequence specific TF	Unlikely to be sequence specific TF	No motif - Codebook tested	NA	NA
ENSG00000102804	TSC22D1	Unknown	Unknown	Yes	Likely to be sequence specific TF	Likely to be sequence specific TF	Unlikely to be sequence specific TF	No motif - Codebook tested	NA	NA
ENSG00000116539	ASH1L	AT hook	AT hook	Yes	Likely to be sequence specific TF	Likely to be sequence specific TF	Likely to be sequence specific TF	No data	NA	NA
ENSG00000080603	SRCAP	AT hook	AT hook	Yes	Likely to be sequence specific TF	Likely to be sequence specific TF	Likely to be sequence specific TF	No data	NA	NA
ENSG00000139154	AEBP2	C2H2 ZF	C2H2 ZF	Yes	Likely to be sequence specific TF	Likely to be sequence specific TF	Likely to be sequence specific TF	No data	NA	NA
ENSG00000168348	INSM2	C2H2 ZF	C2H2 ZF	Yes	Likely to be sequence specific TF	Likely to be sequence specific TF	Likely to be sequence specific TF	No data	NA	NA
ENSG00000176407	KCMF1	C2H2 ZF	C2H2 ZF	Yes	Likely to be sequence specific TF	Likely to be sequence specific TF	Likely to be sequence specific TF	No data	NA	NA
ENSG00000185513	L3MBTL1	C2H2 ZF	C2H2 ZF	Yes	Likely to be sequence specific TF	Likely to be sequence specific TF	Likely to be sequence specific TF	No data	NA	NA
ENSG00000198945	L3MBTL3	C2H2 ZF	C2H2 ZF	Yes	Likely to be sequence specific TF	Likely to be sequence specific TF	Likely to be sequence specific TF	No data	NA	NA
