TF_name	TF_family	Identical_PWM	Homologous_PWM	Relatively_Homologous_PWM	ModCRE	AlphaFold
Q8NF99	zf-C2H2_4,zf-C2H2,UPF0547,C1_3,zf-C2H2_jaz,XPA_N,zf-H2C2_2,Yippee,C1_4,TFIIS_C,zinc_ribbon_5,HTH_Tnp_ISL3,Zn_Tnp_IS1595,zf-C2H2_6,Prok-RING_1,ZZ,zf-H2C2_5,LIM,GATA,SCAN,DNA_RNApol_7kD,zf-BED,zinc_ribbon_4,CxxC_CxxC_SSSS,CpXC,Ribosomal_L44,BolA		M00939_2.00 (71.7%)	M00134_2.00 (50.0%);M00142_2.00 (51.6%);M00149_2.00 (51.0%);M00609_2.00 (56.6%);M00769_2.00 (54.6%);M00782_2.00 (64.9%);M00943_2.00 (64.7%);M00944_2.00 (67.0%);M00945_2.00 (55.1%);M00948_2.00 (65.8%);M00950_2.00 (65.8%);M00952_2.00 (65.8%);M00953_2.00 (67.0%);M00955_2.00 (69.4%);M00958_2.00 (63.5%);M00959_2.00 (67.0%);M00960_2.00 (68.2%);M01044_2.00 (51.5%);M01181_2.00 (50.5%);M01474_2.00 (50.8%);M03671_2.00 (53.4%);M03710_2.00 (51.2%);M04387_2.00 (60.3%);M04480_2.00 (54.3%);M04505_2.00 (54.0%);M04536_2.00 (51.5%);M04598_2.00 (58.1%);M04613_2.00 (50.2%);M04621_2.00 (56.7%);M04653_2.00 (66.6%);M05844_2.00 (53.3%);M05853_2.00 (57.9%);M07562_2.00 (52.7%);M07566_2.00 (53.7%);M07567_2.00 (56.8%);M07578_2.00 (56.6%);M07579_2.00 (59.3%);M07581_2.00 (60.4%);M07582_2.00 (54.8%);M07587_2.00 (59.1%);M07588_2.00 (60.3%);M07593_2.00 (56.5%);M07598_2.00 (59.3%);M07600_2.00 (56.8%);M07601_2.00 (54.8%);M07605_2.00 (55.3%);M07607_2.00 (52.2%);M07610_2.00 (56.0%);M07620_2.00 (58.3%);M07635_2.00 (56.9%);M07646_2.00 (51.7%);M07648_2.00 (54.5%);M07649_2.00 (59.2%);M07660_2.00 (59.3%);M07667_2.00 (56.1%);M07678_2.00 (61.4%);M07686_2.00 (53.4%);M07689_2.00 (64.3%);M07691_2.00 (57.1%);M07693_2.00 (56.2%);M07699_2.00 (56.2%);M07700_2.00 (62.3%);M07707_2.00 (59.7%);M07712_2.00 (57.1%);M07714_2.00 (58.0%);M07717_2.00 (51.3%);M07720_2.00 (50.0%);M07723_2.00 (53.5%);M07725_2.00 (51.9%);M07727_2.00 (55.2%);M07729_2.00 (54.6%);M07740_2.00 (57.1%);M07746_2.00 (53.8%);M07753_2.00 (60.5%);M07761_2.00 (57.1%);M07764_2.00 (57.9%);M07770_2.00 (52.8%);M07777_2.00 (58.5%);M08245_2.00 (58.1%);M08247_2.00 (54.5%);M08252_2.00 (60.9%);M08254_2.00 (54.4%);M08255_2.00 (59.9%);M08256_2.00 (59.1%);M08267_2.00 (60.7%);M08274_2.00 (61.0%);M08279_2.00 (56.8%);M08283_2.00 (52.6%);M08291_2.00 (56.4%);M08292_2.00 (54.7%);M08300_2.00 (55.2%);M08309_2.00 (57.9%);M08311_2.00 (60.3%);M08325_2.00 (65.0%);M08329_2.00 (58.3%);M08330_2.00 (58.7%);M08334_2.00 (57.6%);M08335_2.00 (58.9%);M08342_2.00 (54.9%);M08347_2.00 (59.7%);M08355_2.00 (62.6%);M08357_2.00 (52.8%);M08365_2.00 (63.3%);M08366_2.00 (51.7%);M08367_2.00 (50.5%);M08371_2.00 (66.0%);M08373_2.00 (55.5%);M08375_2.00 (63.8%);M08386_2.00 (53.6%);M08392_2.00 (57.1%);M08395_2.00 (59.9%);M08399_2.00 (52.5%);M08860_2.00 (56.9%);M08908_2.00 (50.0%);M08917_2.00 (59.6%);M08934_2.00 (60.8%);M08944_2.00 (58.6%);MA0103.1 (53.3%);MA0103.2 (53.3%);MA1154.1 (55.3%);MA1587.1 (65.7%);MA1588.1 (53.0%);MA1589.1 (56.7%);MA1594.1 (54.5%);MA1596.1 (55.2%);MA1600.1 (51.5%);MA1602.1 (56.0%)		
Q8NFD5	Zip,CDK5_activator,ARID,DUF3518				TFS_sp_Q8NFD5_ARI1B_HUMAN:1149:1234_2oeh_A_1.meme;TFS_sp_Q8NFD5_ARI1B_HUMAN:1125:1225_1kqq_A_1.meme	
Q8NFU7	Tet_JBP,zf-CXXC			M01908_2.00 (56.0%)	TFS_sp_Q8NFU7_TET1_HUMAN:586:629_5w9s_C_1.meme;TFS_sp_Q8NFU7_TET1_HUMAN:586:628_4nw3_A_1.meme;TFS_sp_Q8NFU7_TET1_HUMAN:587:630_6asd_C_1.meme;TFS_sp_Q8NFU7_TET1_HUMAN:587:630_3pt6_A_1.meme;TFS_sp_Q8NFU7_TET1_HUMAN:586:632_2kkf_A_1.meme	
Q8NFW5	Selenoprotein_S,Homeobox,OAR,HA,Homeobox_KN,LigA	M03236_2.00				
Q8NG42	Prog_receptor,Hormone_recep,zf-C4		M03923_2.00 (86.9%);M09609_2.00 (91.4%)	M02409_2.00 (54.4%);M03382_2.00 (56.5%);M05886_2.00 (57.4%);M06432_2.00 (52.9%);M07987_2.00 (57.2%);MA0007.1 (60.2%);MA0007.2 (59.8%);MA0007.3 (61.1%);MA0113.1 (57.2%);MA0727.1 (57.4%)		
Q8NG43	Prog_receptor,Hormone_recep,zf-C4		M03923_2.00 (99.8%);M09609_2.00 (91.4%)	M00371_2.00 (66.6%);M02409_2.00 (54.4%);M05604_2.00 (52.2%);M06432_2.00 (52.9%);M09309_2.00 (53.3%);MA0112.1 (53.3%);MA0258.1 (54.7%);MA0484.1 (50.7%);MA0592.1 (51.2%);MA0592.2 (51.2%);MA1112.1 (52.2%)		
Q8NG44	Prog_receptor,Hormone_recep,zf-C4		M03923_2.00 (87.2%);M09609_2.00 (77.7%)	M00685_2.00 (51.2%);M00688_2.00 (50.0%);M00702_2.00 (50.0%);M00814_2.00 (55.1%);M01298_2.00 (50.0%);M02388_2.00 (50.0%);M02392_2.00 (60.0%);M02405_2.00 (64.2%);M02409_2.00 (58.6%);M02411_2.00 (55.5%);M03424_2.00 (50.0%);M03426_2.00 (55.1%);M05563_2.00 (50.0%);M05584_2.00 (58.6%);M05621_2.00 (64.2%);M05660_2.00 (54.8%);M05669_2.00 (55.8%);M06413_2.00 (60.7%);M06417_2.00 (53.6%);M06431_2.00 (51.7%);M06432_2.00 (58.6%);M08226_2.00 (57.1%);M09283_2.00 (56.2%);M09616_2.00 (51.1%);M11192_2.00 (67.8%);MA0007.1 (50.4%);MA0007.3 (50.4%);MA0071.1 (60.0%);MA0074.1 (50.0%);MA0115.1 (54.5%);MA0494.1 (54.5%);MA0504.1 (55.8%);MA0505.1 (51.1%);MA0676.1 (55.1%);MA0693.1 (50.0%);MA0857.1 (50.0%);MA1110.1 (54.8%);MA1148.1 (62.0%);MA1150.1 (60.0%);MA1151.1 (64.2%);MA1531.1 (54.8%);MA1532.1 (54.8%);MA1533.1 (56.2%);MA1540.1 (51.1%);MA1541.1 (59.3%);MA1550.1 (58.6%);MA1552.1 (50.0%)		
Q8NG45	Prog_receptor,Hormone_recep,zf-C4	M03923_2.00				
Q8NHM5	F-box,LRR_8,LRR_4,PHD,LRR_1,LRR_7,zf-CXXC,Rubredoxin,LRR_6,Cupin_8,JmjC,F-box-like			M01908_2.00 (67.4%);M01913_2.00 (58.1%)	TFS_sp_Q8NHM5_KDM2B_HUMAN:613:651_3qmc_A_1.meme;TFS_sp_Q8NHM5_KDM2B_HUMAN:609:722_6asb_C_1.meme;TFS_sp_Q8NHM5_KDM2B_HUMAN:608:651_3qmb_A_1.meme;TFS_sp_Q8NHM5_KDM2B_HUMAN:613:651_3qmd_A_1.meme;TFS_sp_Q8NHM5_KDM2B_HUMAN:66:573_7uv9_K_1.meme	
Q8NHV9	Homeobox,HTH_31,Homeobox_KN,Sigma70_r3	MA0719.1				
Q8NHW3	Maf_N,Zip,bZIP_Maf,DUF342,bZIP_2,bZIP_1	MA1521.1				
Q8NHY6	zf-C2H2_4,C1_4,zf-C2H2,zf-C2H2_jaz,KRAB,zf-met2,zf-H2C2_2,CxxC_CxxC_SSSS,HTH_Tnp_ISL3,Zn_Tnp_IS1595,zf-C2H2_6,BolA	M08949_2.00				
Q8NHZ1	Zfx_Zfy_act,Adhes-Ig_like			MA0146.1 (57.7%)		
Q8NHZ2	CHAP,Zfx_Zfy_act,Adhes-Ig_like		MA0146.1 (90.3%)			
Q8NHZ3	Zfx_Zfy_act		MA0146.1 (90.8%)			
Q8NHZ4	Zfx_Zfy_act,Adhes-Ig_like		MA0146.1 (89.0%)			
Q8NHZ5	Zfx_Zfy_act,Adhes-Ig_like		MA0146.1 (89.5%)			
Q8NI51	zf-C2H2_4,zf-H2C2_2,zf-C2H2,zf-H2C2_5	MA1102.1				
Q8TA94	zf-C2H2_4,zf-C2H2,Prok-RING_2,zf-BED,zf-C2H2_jaz,KRAB,zf-met,zf-H2C2_2,CxxC_CxxC_SSSS,HTH_Tnp_ISL3,DZR,Yippee,C1_1,GAGA,zf-C2H2_6		M07659_2.00 (70.9%);M07731_2.00 (73.3%);M07733_2.00 (81.5%)	M00022_2.00 (50.0%);M00609_2.00 (50.4%);M00939_2.00 (57.5%);M00943_2.00 (56.6%);M00944_2.00 (55.2%);M00945_2.00 (59.7%);M00948_2.00 (55.4%);M00950_2.00 (52.9%);M00952_2.00 (57.8%);M00953_2.00 (54.1%);M00955_2.00 (50.5%);M00958_2.00 (55.4%);M00959_2.00 (52.9%);M00960_2.00 (57.8%);M01474_2.00 (52.9%);M02924_2.00 (53.9%);M04387_2.00 (52.3%);M04598_2.00 (50.4%);M04613_2.00 (50.3%);M04650_2.00 (52.6%);M04653_2.00 (51.4%);M07627_2.00 (53.9%);M07628_2.00 (53.7%);M07707_2.00 (50.3%);M07717_2.00 (58.3%);M07762_2.00 (52.3%);M07770_2.00 (53.3%);M08325_2.00 (50.7%);M08366_2.00 (51.0%);M08367_2.00 (50.2%);M08908_2.00 (55.5%);M08917_2.00 (50.6%);MA1124.1 (55.0%);MA1588.1 (55.9%);MA1602.1 (50.7%)		
Q8TAF7	zf-C2H2_4,zf-C2H2,BHD_1,zf-C2H2_jaz,KRAB,zf-H2C2_2,CxxC_CxxC_SSSS,zf-C2H2_6			M00142_2.00 (51.0%);M00609_2.00 (50.4%);M00782_2.00 (56.4%);M00786_2.00 (54.1%);M00939_2.00 (69.4%);M00943_2.00 (60.0%);M00944_2.00 (61.1%);M00945_2.00 (54.0%);M00948_2.00 (61.1%);M00950_2.00 (61.1%);M00952_2.00 (62.3%);M00953_2.00 (61.1%);M00955_2.00 (65.8%);M00958_2.00 (61.1%);M00959_2.00 (61.1%);M00960_2.00 (62.3%);M01456_2.00 (50.9%);M02924_2.00 (61.7%);M03671_2.00 (50.0%);M04387_2.00 (54.9%);M04465_2.00 (56.4%);M04536_2.00 (54.6%);M04598_2.00 (58.2%);M04611_2.00 (55.1%);M04613_2.00 (63.7%);M04621_2.00 (60.0%);M04650_2.00 (62.2%);M04653_2.00 (66.1%);M05844_2.00 (54.6%);M05853_2.00 (51.9%);M07578_2.00 (52.2%);M07581_2.00 (52.9%);M07587_2.00 (51.3%);M07588_2.00 (50.2%);M07600_2.00 (54.0%);M07613_2.00 (63.2%);M07628_2.00 (51.5%);M07633_2.00 (54.2%);M07648_2.00 (54.7%);M07649_2.00 (53.7%);M07656_2.00 (53.9%);M07658_2.00 (50.0%);M07689_2.00 (51.9%);M07691_2.00 (52.1%);M07700_2.00 (54.5%);M07702_2.00 (55.1%);M07712_2.00 (51.7%);M07729_2.00 (50.1%);M07753_2.00 (52.4%);M07777_2.00 (51.2%);M08247_2.00 (58.8%);M08254_2.00 (56.8%);M08267_2.00 (57.4%);M08274_2.00 (52.4%);M08292_2.00 (54.2%);M08325_2.00 (58.0%);M08329_2.00 (55.8%);M08334_2.00 (55.1%);M08335_2.00 (51.6%);M08355_2.00 (58.9%);M08366_2.00 (50.4%);M08367_2.00 (50.9%);M08373_2.00 (54.2%);M08375_2.00 (57.7%);M08392_2.00 (56.0%);M08395_2.00 (51.7%);M08859_2.00 (50.1%);M08887_2.00 (54.8%);M08901_2.00 (50.6%);MA0103.1 (54.6%);MA0103.2 (54.6%);MA0516.1 (50.0%);MA1124.1 (61.4%);MA1602.1 (50.4%);MA1656.1 (54.2%)	TFS_sp_Q8TAF7_ZN461_HUMAN:178:267_5ei9_E_1.meme;TFS_sp_Q8TAF7_ZN461_HUMAN:174:269_5wjq_D_1.meme;TFS_sp_Q8TAF7_ZN461_HUMAN:174:269_5v3m_C_1.meme;TFS_sp_Q8TAF7_ZN461_HUMAN:176:267_2i13_A_1.meme;TFS_sp_Q8TAF7_ZN461_HUMAN:174:244_5wjq_D_1.meme;TFS_sp_Q8TAF7_ZN461_HUMAN:366:519_2i13_A_1.meme;TFS_sp_Q8TAF7_ZN461_HUMAN:183:244_5v3j_E_1.meme;TFS_sp_Q8TAF7_ZN461_HUMAN:246:520_5v3j_E_1.meme;TFS_sp_Q8TAF7_ZN461_HUMAN:246:520_5v3m_C_1.meme;TFS_sp_Q8TAF7_ZN461_HUMAN:270:545_5wjq_D_1.meme;TFS_sp_Q8TAF7_ZN461_HUMAN:183:244_5v3m_C_1.meme;TFS_sp_Q8TAF7_ZN461_HUMAN:174:269_5v3j_E_1.meme;DIMER_sp_Q8TAF7_ZN461_HUMAN:355:406_1llm_D_1.meme	
Q8TAK6	HLH,Metal_resist,Mito_fiss_reg,DUF3446	MA0826.1				
Q8TAQ5	zf-C2H2_4,C1_4,zf-C2H2,Rpr2,zf-BED,BHD_1,zf-C2H2_jaz,zf-trcl,KRAB,XPA_N,zf-H2C2_2,CxxC_CxxC_SSSS,HTH_Tnp_ISL3,Yippee,Zn_Tnp_IS1595,DUF82,zf-C2H2_6,BolA		M00939_2.00 (71.7%);M00955_2.00 (70.2%);M04653_2.00 (73.4%)	M00134_2.00 (55.9%);M00609_2.00 (54.4%);M00764_2.00 (52.3%);M00779_2.00 (51.3%);M00782_2.00 (56.3%);M00786_2.00 (53.1%);M00943_2.00 (64.7%);M00944_2.00 (65.8%);M00945_2.00 (60.9%);M00948_2.00 (63.5%);M00950_2.00 (64.7%);M00952_2.00 (64.7%);M00953_2.00 (64.7%);M00958_2.00 (63.5%);M00959_2.00 (64.7%);M00960_2.00 (64.7%);M01442_2.00 (54.2%);M01474_2.00 (50.9%);M01538_2.00 (53.4%);M02924_2.00 (63.7%);M03671_2.00 (51.6%);M04387_2.00 (59.4%);M04465_2.00 (57.8%);M04515_2.00 (52.6%);M04536_2.00 (53.9%);M04590_2.00 (53.3%);M04598_2.00 (59.1%);M04610_2.00 (60.3%);M04613_2.00 (59.4%);M04621_2.00 (59.7%);M04650_2.00 (60.5%);M05853_2.00 (57.0%);M05855_2.00 (58.0%);M06169_2.00 (50.0%);M07566_2.00 (57.6%);M07578_2.00 (57.3%);M07579_2.00 (50.4%);M07581_2.00 (58.3%);M07634_2.00 (54.1%);M07635_2.00 (50.3%);M07648_2.00 (56.4%);M07658_2.00 (63.7%);M07666_2.00 (62.5%);M07667_2.00 (50.5%);M07678_2.00 (57.1%);M07687_2.00 (50.5%);M07689_2.00 (58.6%);M07693_2.00 (58.8%);M07700_2.00 (55.9%);M07714_2.00 (50.4%);M07715_2.00 (50.8%);M07727_2.00 (58.6%);M07729_2.00 (54.2%);M07746_2.00 (56.6%);M07747_2.00 (55.7%);M07753_2.00 (57.4%);M07759_2.00 (62.5%);M07761_2.00 (50.4%);M07764_2.00 (52.0%);M08245_2.00 (58.8%);M08254_2.00 (56.9%);M08255_2.00 (52.7%);M08267_2.00 (58.4%);M08274_2.00 (54.0%);M08309_2.00 (57.7%);M08311_2.00 (50.9%);M08325_2.00 (60.8%);M08329_2.00 (59.6%);M08330_2.00 (54.2%);M08334_2.00 (56.6%);M08355_2.00 (64.9%);M08366_2.00 (51.3%);M08373_2.00 (54.3%);M08375_2.00 (64.2%);M08381_2.00 (51.2%);M08392_2.00 (54.1%);M08395_2.00 (59.5%);M08867_2.00 (51.3%);M08887_2.00 (52.4%);M08901_2.00 (54.6%);M08908_2.00 (51.1%);M08934_2.00 (53.0%);M08944_2.00 (50.4%);M08985_2.00 (60.7%);M10391_2.00 (53.3%);MA0056.1 (51.4%);MA0528.1 (50.9%);MA0750.1 (50.0%);MA1124.1 (67.5%);MA1154.1 (54.6%);MA1587.1 (52.5%);MA1597.1 (50.1%);MA1602.1 (53.5%);MA1656.1 (53.7%)		
Q8TAT1	HLH,Oscp1,Hairy_orange		MA0636.1 (99.7%)	MA0464.1 (55.8%);MA0464.2 (51.3%)		
Q8TAU0	Homeobox	MA0672.1				
Q8TAU3	zf-C2H2_4,zf-C2H2,DNA_RNApol_7kD,zf-C2H2_jaz,KRAB,XPA_N,zf-H2C2_2,CxxC_CxxC_SSSS,HTH_Tnp_ISL3,zf-C2H2_6,A2L_zn_ribbon		M07746_2.00 (98.1%)	M00774_2.00 (51.0%);M00782_2.00 (52.5%);M00943_2.00 (62.3%);M00944_2.00 (63.4%);M00948_2.00 (63.5%);M00950_2.00 (64.7%);M00952_2.00 (63.4%);M00953_2.00 (65.8%);M00955_2.00 (57.6%);M00958_2.00 (65.8%);M00959_2.00 (63.5%);M00960_2.00 (65.8%);M02924_2.00 (56.5%);M04387_2.00 (54.0%);M04465_2.00 (52.8%);M04475_2.00 (55.1%);M04611_2.00 (58.8%);M04613_2.00 (57.2%);M04650_2.00 (57.8%);M06179_2.00 (50.0%);M07590_2.00 (52.0%);M07601_2.00 (59.9%);M07610_2.00 (51.4%);M07613_2.00 (56.9%);M07657_2.00 (50.1%);M07712_2.00 (65.7%);M08254_2.00 (51.2%);M08263_2.00 (52.3%);M08267_2.00 (50.6%);M08295_2.00 (51.8%);M08314_2.00 (50.6%);M08325_2.00 (52.9%);M08329_2.00 (51.9%);M08355_2.00 (52.6%);M08373_2.00 (53.3%);M08375_2.00 (53.7%);M08887_2.00 (53.7%);M08901_2.00 (50.7%);MA1124.1 (52.8%);MA1154.1 (59.7%)		
Q8TAW3	zf-C2H2_4,zf-C2H2,Zn_ribbon_recom,C1_3,zf-C2H2_jaz,XPA_N,zf-H2C2_2,Yippee,C1_1,C1_4,HTH_Tnp_ISL3,Zn_Tnp_IS1595,zf-C2H2_6,Prok-RING_1,KRAB,zf-H2C2_5,DNA_RNApol_7kD,CxxC_CxxC_SSSS,BolA	M07567_2.00				
Q8TAX8	Filament,SlyX,HLH,DivIC,DUF4140,LepA_C,IncA,CENP-Q,DUF342,bZIP_2,HALZ,TMF_DNA_bd		M04113_2.00 (90.8%);M08778_2.00 (98.6%);MA0058.1 (93.7%)	M05970_2.00 (64.2%);M07802_2.00 (55.1%);MA0059.1 (55.1%);MA0147.1 (56.0%)		
Q8TB69	zf-C2H2_4,zf-C2H2,zf-BED,BHD_1,zf-C2H2_jaz,zf-trcl,KRAB,XPA_N,zf-H2C2_2,CxxC_CxxC_SSSS,HTH_Tnp_ISL3,DUF82,Zn_Tnp_IS1595,DUF164,zf-C2H2_6,LIM,Ribosomal_L44,BolA	M08255_2.00				
Q8TBA2	Homeobox,Homeobox_KN,Homez		M00425_2.00 (96.9%);M04940_2.00 (70.3%);M06268_2.00 (86.8%);MA1118.1 (74.3%);MA1119.1 (99.6%)	M00276_2.00 (51.0%);M00461_2.00 (69.3%);M00483_2.00 (68.5%);M02032_2.00 (54.0%);M02060_2.00 (59.0%);M02064_2.00 (53.4%);M02102_2.00 (63.8%);M05159_2.00 (68.5%);M05357_2.00 (68.5%);M06335_2.00 (63.3%);M06526_2.00 (63.2%);M08208_2.00 (61.6%);M08574_2.00 (53.3%);MA0631.1 (68.5%)		
Q8TBC5	zf-H2C2_2,zf-C2H2,Zn_ribbon_recom,SCAN			M00764_2.00 (58.7%);M00785_2.00 (51.8%);M00952_2.00 (50.8%);M04465_2.00 (50.5%);M04483_2.00 (55.6%);M04530_2.00 (51.9%);M04613_2.00 (52.1%);M04650_2.00 (56.6%);M05847_2.00 (51.0%);M07562_2.00 (54.7%);M07590_2.00 (58.8%);M07638_2.00 (51.4%);M07683_2.00 (53.9%);M07684_2.00 (55.0%);M07706_2.00 (50.8%);M08267_2.00 (50.0%);M08375_2.00 (52.5%);M08901_2.00 (53.6%);M08903_2.00 (56.1%);M08935_2.00 (61.2%);M08985_2.00 (52.1%);MA0056.1 (62.2%);MA1585.1 (51.0%);MA1587.1 (50.8%);MA1592.1 (55.4%);MA1601.1 (53.9%);MA1602.1 (54.0%);MA1656.1 (56.0%)	TFS_sp_Q8TBC5_ZSC18_HUMAN:412:469_5yj3_C_1.meme;TFS_sp_Q8TBC5_ZSC18_HUMAN:412:469_5yj3_D_1.meme;TFS_sp_Q8TBC5_ZSC18_HUMAN:411:466_4gzn_C_1.meme;TFS_sp_Q8TBC5_ZSC18_HUMAN:411:463_1f2i_G_1.meme;TFS_sp_Q8TBC5_ZSC18_HUMAN:411:463_1f2i_H_1.meme	
Q8TBJ5	zf-C2H2_4,zf-RING_3,zf-C2H2,zf-C2H2_jaz,zf-met,zf-H2C2_2,zf-Sec23_Sec24,GAGA,Zn_Tnp_IS1595,FYDLN_acid,zf-C2H2_6		M03686_2.00 (88.0%)	M00609_2.00 (50.0%);M00939_2.00 (50.6%);M00955_2.00 (52.9%);M04409_2.00 (50.0%);M06108_2.00 (50.4%);M07714_2.00 (52.4%);M08529_2.00 (50.0%);M08889_2.00 (57.9%);M08934_2.00 (53.4%)		
Q8TBR3	RRM_1,RRM_6,RRM_5,zf-RanBP					q8tbr3.af3.2.meme;q8tbr3.af3.1.meme;q8tbr3.af3.4.meme;q8tbr3.af3.3.meme;q8tbr3.af3.5.meme;q8tbr3.af3.0.meme
Q8TBZ5	zf-C2H2_4,zf-RING_3,zf-C2H2,NifU_N,DNA_RNApol_7kD,C1_3,zf-C2H2_jaz,XPA_N,zf-H2C2_2,CxxC_CxxC_SSSS,HTH_Tnp_ISL3,Zn_Tnp_IS1595,C1_1,zf-C2H2_6	M08375_2.00				
Q8TBZ8	zf-C2H2_4,C1_4,zf-C2H2,zf-C2H2_jaz,zf-trcl,zf-AN1,KRAB,zf-met,zf-H2C2_2,CxxC_CxxC_SSSS,CTP-dep_RFKase,zf-C2H2_2,Zn_Tnp_IS1595,zf-C2HC_2,AA_permease_N,HTH_18,zf-C2H2_6	M07770_2.00				
Q8TC21	zf-C2H2_4,DUF3936,zf-C2H2,BHD_1,zf-C2H2_jaz,KRAB,zf-met,XPA_N,zf-H2C2_2,GAGA,Endonuclea_NS_2,FYDLN_acid,zf-C2H2_6,BolA	M08342_2.00				
Q8TCN5	zf-C2H2_4,zf-C2H2,zf-H2C2_2,GAGA,zf-H2C2_5				TFS_sp_Q8TCN5_ZN507_HUMAN:638:821_8ssq_A_1.meme;TFS_sp_Q8TCN5_ZN507_HUMAN:638:821_8ssr_A_1.meme;DIMER_sp_Q8TCN5_ZN507_HUMAN:639:687_1llm_D_1.meme;TFS_sp_Q8TCN5_ZN507_HUMAN:638:821_8ssu_A_1.meme;TFS_sp_Q8TCN5_ZN507_HUMAN:641:805_8sst_A_1.meme;TFS_sp_Q8TCN5_ZN507_HUMAN:641:805_8sss_A_1.meme	
Q8TCW1	Homeobox,Homeobox_KN		M04951_2.00 (93.3%);MA0775.1 (93.3%)	M00276_2.00 (51.7%);M02050_2.00 (50.0%);M02054_2.00 (51.6%);M02057_2.00 (50.0%);M02064_2.00 (50.0%);M02161_2.00 (51.7%);M02168_2.00 (52.5%);M03165_2.00 (69.0%);M03859_2.00 (51.6%);M05364_2.00 (51.7%);M06246_2.00 (50.0%);M06335_2.00 (52.7%);M06346_2.00 (51.6%);M06910_2.00 (50.0%);M08208_2.00 (51.6%);M08574_2.00 (50.9%);MA0070.1 (51.7%);MA0498.1 (67.1%);MA0498.2 (67.1%);MA0774.1 (69.0%);MA1113.1 (50.0%);MA1114.1 (50.0%)		
Q8TD17	zf-C2H2_4,Elf1,zf-C2H2,PyrI_C,zf-BED,DUF3669,zf-C2H2_jaz,zf-HYPF,KRAB,zf-H2C2_2,DZR,zf-C2HC_2,Zn_Tnp_IS1595,zf-MYND,DUF164,FYDLN_acid,zf-C2H2_6,zf-FCS			M00943_2.00 (53.5%);M00944_2.00 (53.5%);M00948_2.00 (53.5%);M00950_2.00 (54.7%);M00952_2.00 (52.3%);M00953_2.00 (53.5%);M00958_2.00 (53.5%);M00959_2.00 (53.5%);M00960_2.00 (54.7%);M01441_2.00 (50.0%);M01442_2.00 (52.5%);M01447_2.00 (51.7%);M01538_2.00 (53.4%);M02903_2.00 (50.0%);M04611_2.00 (52.0%);M06179_2.00 (50.0%);M08358_2.00 (53.0%);M08525_2.00 (50.0%);M08540_2.00 (50.0%)	TFS_sp_Q8TD17_ZN398_HUMAN:436:588_2i13_A_1.meme;TFS_sp_Q8TD17_ZN398_HUMAN:340:587_5wjq_D_1.meme;TFS_sp_Q8TD17_ZN398_HUMAN:454:562_5eh2_F_1.meme;TFS_sp_Q8TD17_ZN398_HUMAN:450:561_2jpa_A_1.meme;TFS_sp_Q8TD17_ZN398_HUMAN:345:592_5v3j_E_1.meme;TFS_sp_Q8TD17_ZN398_HUMAN:345:592_5v3m_C_1.meme;TFS_sp_Q8TD17_ZN398_HUMAN:452:562_5ei9_E_1.meme;TFS_sp_Q8TD17_ZN398_HUMAN:452:562_5egb_A_1.meme;DIMER_sp_Q8TD17_ZN398_HUMAN:509:560_1llm_D_1.meme	
Q8TD23	zf-C2H2_4,zf-C2H2,C1_3,zf-C2H2_jaz,BHD_2,XPA_N,zf-H2C2_2,GAGA,C1_4,zf-CHY,zf-AN1,HTH_Tnp_ISL3,Zn_Tnp_IS1595,zf-C2H2_6,KRAB,ADK_lid,SprT-like,DNA_RNApol_7kD,CxxC_CxxC_SSSS,End_beta_propel,DUF164	M08381_2.00				
Q8TD94	zf-C2H2_4,zf-C2H2,zf-BED,zf-C2H2_jaz,zf-met,zf-H2C2_2,TP1	MA0740.1				
Q8TDH4	zf-C2H2_4,zf-RING_3,zf-C2H2,zf-C2H2_jaz,DUF680,XPA_N,zf-H2C2_2,Zn_Tnp_IS1595,zf-MYND,DZR		MA1653.1 (99.8%)	M00143_2.00 (53.6%);M00955_2.00 (51.8%);M07757_2.00 (53.5%);M10303_2.00 (52.4%);MA0753.1 (53.6%)		
Q8TE12	Homeobox,LIM,Homeobox_KN,DUF164	MA0702.1				
Q8TE85	CP2				DIMER_sp_Q8TE85_GRHL3_HUMAN:60:91_4qtr_A_1.meme;TFS_sp_Q8TE85_GRHL3_HUMAN:229:464_5mpf_A_1.meme;TFS_sp_Q8TE85_GRHL3_HUMAN:229:463_5mpf_B_1.meme	
Q8TEA2	Fork_head,Ribosomal_L27e		M00793_2.00 (95.7%);M08115_2.00 (99.4%);MA0481.1 (99.7%)	M00791_2.00 (50.0%);M01016_2.00 (53.1%);M01017_2.00 (55.7%);M05866_2.00 (53.8%);M09101_2.00 (64.3%);MA0157.1 (50.7%);MA0593.1 (64.0%);MA0613.1 (50.0%);MA0848.1 (50.7%)		
Q8TEY5	EMP24_GP25L,DUF3287,DUF972,ADIP,IncA,bZIP_2,OppC_N,Atg14,DUF724,DUF904,CASP_C,Cas_CXXC_CXXC,AA_kinase,bZIP_1	MA1474.1				
